,t,alpha_1,alpha_2,alpha_3,alpha_4,alpha_5,alpha_6,omega_1,omega_2,omega_3,omega_4,omega_5,omega_6,omega_7,omega_8,omega_9,omega_10,omega_11,omega_12
9024,1573744342.5876906,0.24639315903186798,-0.1647096425294876,-0.28375014662742615,0.3571380376815796,-0.10489025712013245,0.1770617663860321,699.0363159179688,705.7628784179688,713.2444458007812,715.7279052734375,691.7245483398438,705.3370361328125,697.578369140625,707.1708374023438,711.9242553710938,717.0272216796875,693.017578125,704.1107788085938
9025,1573744342.5969503,0.24630798399448395,-0.16464480757713318,-0.28279808163642883,0.3556230068206787,-0.10534510761499405,0.17678631842136383,698.642333984375,706.0489501953125,713.034423828125,715.7109375,691.2506713867188,705.7348022460938,697.1828002929688,707.4544067382812,711.7240600585938,716.9995727539062,692.5330200195312,704.5233154296875
9026,1573744342.6072555,0.24663656949996948,-0.16463728249073029,-0.28290343284606934,0.3554796278476715,-0.105394147336483,0.17638418078422546,698.14404296875,706.2885131835938,712.8076782226562,715.6491088867188,690.637939453125,706.0419921875,696.6764526367188,707.6972045898438,711.5016479492188,716.9326171875,691.9144897460938,704.8408203125
9027,1573744342.615932,0.24615135788917542,-0.16418786346912384,-0.2793389558792114,0.35150784254074097,-0.10631176084280014,0.17656898498535156,697.6399536132812,706.607421875,712.5592651367188,715.3905029296875,690.234619140625,706.4340209960938,696.1705932617188,708.0128784179688,711.2610473632812,716.6664428710938,691.500244140625,705.2472534179688
9028,1573744342.6257422,0.24567024409770966,-0.1638690084218979,-0.2761663794517517,0.3480454683303833,-0.1070161834359169,0.17679621279239655,697.3657836914062,706.77294921875,712.3843994140625,715.1729125976562,690.0675048828125,706.643310546875,695.8981323242188,708.1741943359375,711.0918579101562,716.4435424804688,691.3255615234375,705.465576171875
9029,1573744342.6364577,0.24462789297103882,-0.16318613290786743,-0.2711028754711151,0.342217355966568,-0.10863256454467773,0.17720259726047516,696.626708984375,707.11376953125,711.9964599609375,714.7313842773438,689.524169921875,707.082275390625,695.1625366210938,708.5052490234375,710.7185668945312,715.9879760742188,690.7630615234375,705.9275512695312
9030,1573744342.6462483,0.24428240954875946,-0.16272249817848206,-0.2689063251018524,0.3397584855556488,-0.10930946469306946,0.17746253311634064,696.1868896484375,707.2506713867188,711.687255859375,714.5576171875,689.0811157226562,707.3515625,694.7191162109375,708.6421508789062,710.4141235351562,715.808837890625,690.314208984375,706.2057495117188
9031,1573744342.6563358,0.24312369525432587,-0.16149750351905823,-0.26310116052627563,0.3336802124977112,-0.1108960509300232,0.17859849333763123,695.7198486328125,707.4506225585938,711.2566528320312,714.291748046875,688.72119140625,707.8129272460938,694.2490234375,708.8409423828125,709.9886474609375,715.5370483398438,689.9484252929688,706.6766357421875
9032,1573744342.6654594,0.2421436905860901,-0.16048173606395721,-0.25681084394454956,0.32715967297554016,-0.11225971579551697,0.1795109510421753,695.1608276367188,707.6016845703125,710.7627563476562,713.8741455078125,688.2935180664062,708.1555786132812,693.6875610351562,708.9900512695312,709.49951171875,715.1144409179688,689.5145263671875,707.0287475585938
9033,1573744342.6752014,0.24111852049827576,-0.1593097746372223,-0.2497679591178894,0.31998658180236816,-0.11371876299381256,0.18055635690689087,694.5321044921875,707.8230590820312,710.2610473632812,713.4158935546875,687.8241577148438,708.5653076171875,693.053955078125,709.2109985351562,709.0008544921875,714.6529541015625,689.0399169921875,707.4476318359375
9034,1573744342.685616,0.2407194823026657,-0.1587645709514618,-0.2445881962776184,0.31454548239707947,-0.11450997740030289,0.18084752559661865,693.8634033203125,708.03076171875,709.7430419921875,713.0139770507812,687.1865234375,708.9132080078125,692.3802490234375,709.4180908203125,708.488037109375,714.2453002929688,688.3955688476562,707.8065185546875
9035,1573744342.6951206,0.23936524987220764,-0.15758270025253296,-0.23572270572185516,0.30528366565704346,-0.11627915501594543,0.18194639682769775,693.201171875,708.2864379882812,709.156982421875,712.4876098632812,686.7091674804688,709.37890625,691.71875,709.6676635742188,707.909912109375,713.7108764648438,687.908447265625,708.28564453125
9036,1573744342.7044222,0.23790811002254486,-0.15625587105751038,-0.22656525671482086,0.2958652973175049,-0.11809751391410828,0.18325690925121307,692.4544067382812,708.3674926757812,708.451904296875,711.8229370117188,686.1655883789062,709.6699829101562,690.9723510742188,709.7434692382812,707.2106323242188,713.0404052734375,687.3575439453125,708.5873413085938
9037,1573744342.7144177,0.23716473579406738,-0.1554742008447647,-0.22055663168430328,0.2897496223449707,-0.11914853006601334,0.183934286236763,691.7628784179688,708.4603271484375,707.937744140625,711.2667846679688,685.6205444335938,709.8472900390625,690.2782592773438,709.833984375,706.6994018554688,712.4815063476562,686.8071899414062,708.7727661132812
9038,1573744342.722991,0.2369040846824646,-0.1551392674446106,-0.21735168993473053,0.2865731120109558,-0.119563028216362,0.1842041313648224,691.396484375,708.5466918945312,707.7117309570312,710.9547119140625,685.350830078125,709.935302734375,689.9093627929688,709.919921875,706.4735717773438,712.1697387695312,686.53564453125,708.8641967773438
9039,1573744342.7316537,0.23582158982753754,-0.15414567291736603,-0.2071215659379959,0.27633070945739746,-0.1209341511130333,0.18517978489398956,690.7066040039062,708.87353515625,707.2606201171875,710.2399291992188,684.9754028320312,710.2747802734375,689.21826171875,710.241943359375,706.0243530273438,711.4544067382812,686.1547241210938,709.2119140625
9040,1573744342.7405891,0.23509953916072845,-0.15361973643302917,-0.19942425191402435,0.26841413974761963,-0.1218661367893219,0.18565458059310913,690.0422973632812,709.0110473632812,706.7396240234375,709.60986328125,684.4846801757812,710.44482421875,688.5554809570312,710.373291015625,705.5086059570312,710.8197631835938,685.6570434570312,709.3912963867188
9041,1573744342.7531729,0.23302452266216278,-0.15191936492919922,-0.18335939943790436,0.25215283036231995,-0.12410041689872742,0.18756508827209473,689.3893432617188,709.2220458984375,705.9050903320312,708.811279296875,684.0986938476562,710.9102783203125,687.9071044921875,710.5750732421875,704.6788330078125,710.0162963867188,685.267333984375,709.8639526367188
9042,1573744342.7617877,0.2321387082338333,-0.15124034881591797,-0.17648783326148987,0.245252788066864,-0.1249985620379448,0.18837837874889374,689.243408203125,709.37255859375,705.6929931640625,708.5319213867188,684.1027221679688,711.1207885742188,687.7640380859375,710.7213134765625,704.4678344726562,709.7362060546875,685.2705078125,710.076171875
9043,1573744342.7705421,0.23103651404380798,-0.15048277378082275,-0.16823998093605042,0.23682205379009247,-0.12615370750427246,0.18925702571868896,688.7713623046875,709.368408203125,705.189453125,707.962646484375,683.8025512695312,711.1884765625,687.29736328125,710.7095947265625,703.9686889648438,709.1629638671875,684.9660034179688,710.1494750976562
9044,1573744342.7822664,0.22998344898223877,-0.1497706174850464,-0.15676306188106537,0.22518648207187653,-0.12718451023101807,0.1901298612356186,688.4782104492188,709.5903930664062,704.7169799804688,707.516357421875,683.634765625,711.5321655273438,687.0088500976562,710.9243774414062,703.499755859375,708.7130126953125,684.7966918945312,710.4967041015625
9045,1573744342.7899303,0.22912783920764923,-0.14893683791160583,-0.14768950641155243,0.21623702347278595,-0.12805359065532684,0.1910865157842636,688.0238647460938,709.60302734375,704.1821899414062,706.9788208007812,683.2950439453125,711.64306640625,686.5538940429688,710.9348754882812,702.9636840820312,708.1767578125,684.4595336914062,710.6073608398438
9046,1573744342.8029306,0.22761760652065277,-0.14794519543647766,-0.12893395125865936,0.19744549691677094,-0.12934701144695282,0.19245505332946777,687.7947387695312,709.9077758789062,703.572509765625,706.3499755859375,683.2627563476562,712.0869750976562,686.3325805664062,711.2295532226562,702.3557739257812,707.5463256835938,684.4301147460938,711.05078125
9047,1573744342.8109121,0.22704634070396423,-0.1473865807056427,-0.12448539584875107,0.19305044412612915,-0.12987975776195526,0.19311536848545074,687.6611938476562,709.8314208984375,703.2597045898438,706.1749877929688,683.1198120117188,712.1363525390625,686.19921875,711.1526489257812,702.0420532226562,707.3714599609375,684.2899780273438,711.0985717773438
9048,1573744342.8197722,0.22560709714889526,-0.14623425900936127,-0.11385832726955414,0.18235330283641815,-0.1312161535024643,0.19451315701007843,687.478759765625,709.8402099609375,702.7271728515625,705.8739013671875,682.9630126953125,712.3814086914062,686.021728515625,711.156005859375,701.5109252929688,707.06787109375,684.1353759765625,711.343505859375
9049,1573744342.831895,0.2227514535188675,-0.14410953223705292,-0.0994243249297142,0.16773933172225952,-0.13387174904346466,0.19709648191928864,687.28564453125,709.7046508789062,702.0955200195312,705.3638305664062,682.9586791992188,712.5059814453125,685.8421630859375,711.0078735351562,700.883056640625,706.5534057617188,684.130126953125,711.4694213867188
9050,1573744342.8415644,0.22077317535877228,-0.14242665469646454,-0.0895487442612648,0.15800952911376953,-0.1356433480978012,0.19912321865558624,687.2881469726562,709.5574951171875,701.719482421875,705.069091796875,683.0826416015625,712.5408325195312,685.8506469726562,710.8561401367188,700.5048217773438,706.2604370117188,684.2586669921875,711.499755859375
9051,1573744342.8499954,0.2197815626859665,-0.1416139453649521,-0.08407208323478699,0.15261344611644745,-0.13649170100688934,0.20012865960597992,687.3492431640625,709.4883422851562,701.5526733398438,704.9314575195312,683.2069702148438,712.5535888671875,685.9154663085938,710.784423828125,700.3367919921875,706.123779296875,684.3857421875,711.509521484375
9052,1573744342.860162,0.21799814701080322,-0.1401536464691162,-0.0749945268034935,0.14362706243991852,-0.1380227953195572,0.20189975202083588,687.39111328125,709.2543334960938,701.1586303710938,704.6550903320312,683.321533203125,712.491943359375,685.9642944335938,710.5457153320312,699.9413452148438,705.84814453125,684.5043334960938,711.4435424804688
9053,1573744342.8685927,0.21616274118423462,-0.13866300880908966,-0.06696881353855133,0.13561880588531494,-0.1396341472864151,0.20364247262477875,687.4760131835938,709.1087036132812,700.8617553710938,704.4899291992188,683.4669799804688,712.51904296875,686.0562744140625,710.3948974609375,699.644287109375,705.6825561523438,684.6520385742188,711.468017578125
9054,1573744342.8806038,0.21319636702537537,-0.13634862005710602,-0.05661098659038544,0.12532775104045868,-0.14221271872520447,0.2063421607017517,687.5841064453125,708.7572021484375,700.5947875976562,704.0342407226562,683.86474609375,712.2303466796875,686.1779174804688,710.03369140625,699.377197265625,705.2279052734375,685.0503540039062,711.1757202148438
9055,1573744342.8908117,0.21123048663139343,-0.13480637967586517,-0.05066966265439987,0.11940964311361313,-0.1439148485660553,0.2080903798341751,687.6114501953125,708.4616088867188,700.4007568359375,703.6990966796875,684.0843505859375,711.9615478515625,686.2142333984375,709.7317504882812,699.18359375,704.89306640625,685.26953125,710.9051513671875
9056,1573744342.9008543,0.20964811742305756,-0.13359475135803223,-0.044823307543992996,0.1135704442858696,-0.14524634182453156,0.20946922898292542,687.7860107421875,708.3886108398438,700.3680419921875,703.560302734375,684.4036865234375,711.9083862304688,686.396240234375,709.6533813476562,699.1511840820312,704.7545166015625,685.5890502929688,710.85009765625
9057,1573744342.910519,0.20769113302230835,-0.1321287751197815,-0.03915972262620926,0.10775468498468399,-0.14696234464645386,0.21103179454803467,687.9169921875,708.3890991210938,700.3388671875,703.4738159179688,684.6720581054688,711.9616088867188,686.5364379882812,709.6461791992188,699.1249389648438,704.6654663085938,685.8543090820312,710.9050903320312
9058,1573744342.9211016,0.20560427010059357,-0.13067786395549774,-0.03409881889820099,0.10229526460170746,-0.14880213141441345,0.21251198649406433,688.0751953125,708.3862915039062,700.2339477539062,703.5164184570312,684.8651123046875,712.1070556640625,686.7066040039062,709.6334228515625,699.0267333984375,704.70068359375,686.0408935546875,711.0560913085938
9059,1573744342.9296067,0.20378223061561584,-0.12923157215118408,-0.030261171981692314,0.0982745811343193,-0.15034206211566925,0.21397587656974792,688.3800048828125,708.2802734375,700.1341552734375,703.6624145507812,685.1369018554688,712.1966552734375,687.019287109375,709.5224609375,698.9295043945312,704.8429565429688,686.3110961914062,711.146240234375
9060,1573744342.9397328,0.20272450149059296,-0.1282973736524582,-0.02807939238846302,0.09609746932983398,-0.1512187272310257,0.21491049230098724,688.4881591796875,708.1307373046875,700.0187377929688,703.65380859375,685.2429809570312,712.1463623046875,687.1305541992188,709.37158203125,698.8138427734375,704.8340454101562,686.4179077148438,711.0946044921875
9061,1573744342.9498622,0.19953346252441406,-0.12556467950344086,-0.023864073678851128,0.09182889759540558,-0.15384790301322937,0.21759524941444397,688.943603515625,707.7395629882812,699.9243774414062,703.688720703125,685.7906494140625,711.95556640625,687.5967407226562,708.97509765625,698.7201538085938,704.86767578125,686.9650268554688,710.9009399414062
9062,1573744342.959524,0.19743011891841888,-0.1237567663192749,-0.022680267691612244,0.09061035513877869,-0.15558157861232758,0.21931497752666473,689.2456665039062,707.5157470703125,699.9863891601562,703.70947265625,686.2196655273438,711.8025512695312,687.9055786132812,708.7478637695312,698.7828369140625,704.8880004882812,687.392578125,710.74658203125
9063,1573744342.968797,0.19551096856594086,-0.1223786324262619,-0.02229728177189827,0.08990655094385147,-0.1571630984544754,0.22060731053352356,689.5204467773438,707.2804565429688,700.0419921875,703.7200927734375,686.61474609375,711.615478515625,688.191650390625,708.5048828125,698.8441772460938,704.8932495117188,687.7810668945312,710.5628051757812
9064,1573744342.9779766,0.19468508660793304,-0.12182553112506866,-0.023163577541708946,0.09057474881410599,-0.15785489976406097,0.22111627459526062,689.6597900390625,707.1505126953125,700.0908203125,703.74755859375,686.8107299804688,711.507080078125,688.336669921875,708.3712158203125,698.8965454101562,704.9174194335938,687.9729614257812,710.4567260742188
9065,1573744342.988926,0.19295302033424377,-0.12036482244729996,-0.023763781413435936,0.09107464551925659,-0.1592552810907364,0.22245477139949799,689.9403686523438,706.895751953125,700.1554565429688,703.7926635742188,687.1922607421875,711.3207397460938,688.6236572265625,708.11328125,698.962890625,704.9609375,688.3521118164062,710.2699584960938
9066,1573744342.9985702,0.19036012887954712,-0.11818160116672516,-0.02547784335911274,0.09254766255617142,-0.1613098382949829,0.2244277149438858,690.4979858398438,706.419921875,700.18212890625,704.0127563476562,687.7899780273438,711.0621337890625,689.1915283203125,707.6334228515625,698.9931640625,705.1765747070312,688.9464721679688,710.010498046875
9067,1573744343.0082471,0.18842898309230804,-0.11682229489088058,-0.026377854868769646,0.09310907125473022,-0.16279122233390808,0.2256963849067688,690.9505004882812,706.0360717773438,700.2979736328125,704.0559692382812,688.3804931640625,710.7203369140625,689.6566772460938,707.2422485351562,699.1150512695312,705.2142333984375,689.5310668945312,709.6699829101562
9068,1573744343.016873,0.18787743151187897,-0.1165328174829483,-0.029864782467484474,0.09637130796909332,-0.1632504016160965,0.22598972916603088,691.2528076171875,705.8905639648438,700.5117797851562,704.2123413085938,688.7582397460938,710.5821533203125,689.96484375,707.0936279296875,699.3327026367188,705.3671875,689.9046630859375,709.533203125
9069,1573744343.0270028,0.18671603500843048,-0.11593107879161835,-0.03500733897089958,0.10111023485660553,-0.16416314244270325,0.22662469744682312,691.827880859375,705.5965576171875,700.90966796875,704.4217529296875,689.5155639648438,710.2607421875,690.5521240234375,706.792724609375,699.7376708984375,705.5706176757812,690.6546630859375,709.213623046875
9070,1573744343.0380738,0.1849765181541443,-0.11472290009260178,-0.03766074776649475,0.10343679785728455,-0.1655227392911911,0.22773700952529907,692.2335205078125,705.3191528320312,701.16259765625,704.4962158203125,690.1165161132812,709.9774780273438,690.9690551757812,706.5082397460938,699.99658203125,705.6400756835938,691.2492065429688,708.9323120117188
9071,1573744343.047622,0.18298283219337463,-0.11337348073720932,-0.045700911432504654,0.11080312728881836,-0.1672169715166092,0.22888828814029694,692.757080078125,705.0106201171875,701.4651489257812,704.94921875,690.71630859375,709.8656005859375,691.5062866210938,706.191162109375,700.3101196289062,706.0816650390625,691.8378295898438,708.82763671875
9072,1573744343.0572603,0.18196138739585876,-0.11237822473049164,-0.05216945335268974,0.11711150407791138,-0.16811248660087585,0.22972071170806885,693.0642700195312,704.8194580078125,701.62646484375,705.3536987304688,690.9965209960938,709.8906860351562,691.8151245117188,706.0009155273438,700.4732055664062,706.4832153320312,692.1165161132812,708.8529663085938
9073,1573744343.065753,0.18181806802749634,-0.11212930828332901,-0.05664662644267082,0.12160546332597733,-0.1682678908109665,0.22995510697364807,693.2793579101562,704.750244140625,701.8049926757812,705.6279296875,691.2002563476562,709.9133911132812,692.0289916992188,705.934326171875,700.6508178710938,706.7579345703125,692.3214721679688,708.873779296875
9074,1573744343.0748227,0.1812485158443451,-0.11166524887084961,-0.0636260062456131,0.1284463256597519,-0.1687721312046051,0.2304120510816574,693.6126708984375,704.5717163085938,702.1315307617188,705.9463500976562,691.6151733398438,709.8071899414062,692.3654174804688,705.7554931640625,700.9793701171875,707.074462890625,692.7344970703125,708.7669677734375
9075,1573744343.0868216,0.17977583408355713,-0.11051518470048904,-0.0708036720752716,0.13534946739673615,-0.16999077796936035,0.23144738376140594,693.8710327148438,704.2135620117188,702.3850708007812,706.1312866210938,692.0408325195312,709.5348510742188,692.6312866210938,705.393310546875,701.237548828125,707.2551879882812,693.1552734375,708.4960327148438
9076,1573744343.096872,0.18017072975635529,-0.11095204204320908,-0.0782192200422287,0.1426839530467987,-0.16976381838321686,0.23114369809627533,694.0244750976562,704.1696166992188,702.7791748046875,706.365478515625,692.3033447265625,709.4398193359375,692.7859497070312,705.3492431640625,701.6329956054688,707.4888305664062,693.4157104492188,708.4013671875
9077,1573744343.1064498,0.18083278834819794,-0.1118466779589653,-0.08578222990036011,0.15002533793449402,-0.1693565845489502,0.23042939603328705,694.076416015625,704.2252197265625,703.2589721679688,706.5165405273438,692.5327758789062,709.3309326171875,692.8419799804688,705.4010009765625,702.1170654296875,707.6373901367188,693.6388549804688,708.2968139648438
9078,1573744343.1146765,0.1808464676141739,-0.11182262003421783,-0.08847257494926453,0.15277013182640076,-0.16938818991184235,0.23045869171619415,694.0335083007812,704.2102661132812,703.39990234375,706.52197265625,692.5772705078125,709.267578125,692.79833984375,705.3865356445312,702.2572021484375,707.6441650390625,693.6830444335938,708.2332763671875
9079,1573744343.1256664,0.18224258720874786,-0.11256899684667587,-0.09931740909814835,0.1641424149274826,-0.16834238171577454,0.22989803552627563,694.2023315429688,704.2701416015625,704.0112915039062,706.9461059570312,692.8289184570312,709.2578125,692.95556640625,705.4579467773438,702.85888671875,708.0787353515625,693.9430541992188,708.2145385742188
9080,1573744343.136495,0.18210548162460327,-0.11250092089176178,-0.10486297309398651,0.16963519155979156,-0.1685057282447815,0.22998853027820587,694.2860107421875,704.2056274414062,704.309326171875,707.104248046875,693.02880859375,709.1661376953125,693.0408935546875,705.3926391601562,703.1577758789062,708.2366943359375,694.1409912109375,708.1233520507812
9081,1573744343.1456969,0.1834137737751007,-0.11401287466287613,-0.11398191750049591,0.17842496931552887,-0.167480930685997,0.22875064611434937,694.609130859375,704.1859130859375,704.7843017578125,707.5836791992188,693.3131103515625,709.1109008789062,693.3682861328125,705.37060546875,703.6378173828125,708.7111206054688,694.4208374023438,708.07080078125
9082,1573744343.1555376,0.18471413850784302,-0.1153748482465744,-0.12226270139217377,0.1865486055612564,-0.16640135645866394,0.22764797508716583,694.9185180664062,704.1197509765625,705.2056884765625,708.0088500976562,693.5743408203125,709.0079956054688,693.6796264648438,705.3045654296875,704.0613403320312,709.1342163085938,694.680908203125,707.9673461914062
9083,1573744343.1651213,0.18580958247184753,-0.11637096852064133,-0.12995558977127075,0.19433948397636414,-0.165456622838974,0.2268725037574768,695.153076171875,704.0431518554688,705.6476440429688,708.3140258789062,693.8417358398438,708.8406372070312,693.9130249023438,705.2305908203125,704.5012817382812,709.4420166015625,694.9503784179688,707.7960815429688
9084,1573744343.173374,0.18677261471748352,-0.11724179238080978,-0.13469697535037994,0.1991599202156067,-0.16463449597358704,0.22615079581737518,695.2766723632812,704.0477905273438,705.9384765625,708.505126953125,693.9702758789062,708.7595825195312,694.0352172851562,705.2372436523438,704.79052734375,709.6351928710938,695.0802612304688,707.7127685546875
9085,1573744343.1845772,0.18830423057079315,-0.11851901561021805,-0.1458747833967209,0.2105526328086853,-0.16337408125400543,0.22505171597003937,695.3016357421875,703.9721069335938,706.481689453125,708.7991943359375,694.0661010742188,708.5210571289062,694.0559692382812,705.1660766601562,705.329833984375,709.9342041015625,695.1781005859375,707.470947265625
9086,1573744343.193697,0.1893783062696457,-0.11958601325750351,-0.153855562210083,0.21846626698970795,-0.16246940195560455,0.22411511838436127,695.3779296875,703.8786010742188,706.815185546875,709.079833984375,694.1217041015625,708.35986328125,694.132568359375,705.0731201171875,705.6641845703125,710.21435546875,695.2325439453125,707.309814453125
9087,1573744343.20446,0.19043616950511932,-0.12068101763725281,-0.1612282693386078,0.22572138905525208,-0.16156016290187836,0.22314447164535522,695.4996337890625,703.8177490234375,707.1453857421875,709.3944702148438,694.19677734375,708.2415161132812,694.25537109375,705.0121459960938,705.9959716796875,710.5274658203125,695.3059692382812,707.192138671875
9088,1573744343.2141836,0.19141845405101776,-0.12162376940250397,-0.16804338991641998,0.23244616389274597,-0.16073308885097504,0.22227013111114502,695.5347290039062,703.7439575195312,707.3792114257812,709.670166015625,694.157470703125,708.1426391601562,694.2901000976562,704.9393310546875,706.23095703125,710.8019409179688,695.265625,707.093994140625
9089,1573744343.2242935,0.19218407571315765,-0.12232058495283127,-0.17141886055469513,0.23580284416675568,-0.16005295515060425,0.2216365933418274,695.5852661132812,703.6873779296875,707.471435546875,709.82861328125,694.1226196289062,708.075927734375,694.3396606445312,704.8840942382812,706.3231201171875,710.9600219726562,695.2314453125,707.0265502929688
9090,1573744343.2316222,0.19280879199504852,-0.12282694876194,-0.1766936182975769,0.24101674556732178,-0.15948866307735443,0.221171572804451,695.6044311523438,703.444580078125,707.4676513671875,710.0488891601562,693.993408203125,707.9253540039062,694.357666015625,704.6438598632812,706.3197021484375,711.1788940429688,695.103759765625,706.8744506835938
9091,1573744343.2419178,0.19355306029319763,-0.12353727221488953,-0.1826152354478836,0.24677108228206635,-0.1588224619626999,0.22050859034061432,695.635009765625,703.2132568359375,707.493408203125,710.310791015625,693.8576049804688,707.77734375,694.3884887695312,704.41357421875,706.34765625,711.4375610351562,694.9677124023438,706.7265625
9092,1573744343.2506452,0.1938725858926773,-0.1237807348370552,-0.18819046020507812,0.252268522977829,-0.15858493745326996,0.22023792564868927,695.5359497070312,703.0355224609375,707.550537109375,710.476318359375,693.69580078125,707.6532592773438,694.2885131835938,704.2371826171875,706.4057006835938,711.6016235351562,694.8052368164062,706.6033325195312
9093,1573744343.2630882,0.19422577321529388,-0.12402073293924332,-0.19591686129570007,0.2598945200443268,-0.158314049243927,0.2199685126543045,695.4188232421875,702.7393798828125,707.6074829101562,710.71484375,693.4818115234375,707.455810546875,694.170166015625,703.9429931640625,706.4637451171875,711.8381958007812,694.5910034179688,706.4061889648438
9094,1573744343.2719495,0.19452211260795593,-0.12406238168478012,-0.19836410880088806,0.2617892026901245,-0.15823957324028015,0.21965496242046356,695.3695678710938,702.6870727539062,707.152587890625,711.2589721679688,692.9019775390625,707.90234375,694.1165161132812,703.8949584960938,706.0162963867188,712.370361328125,694.0092163085938,706.8592529296875
9095,1573744343.2805226,0.19482560455799103,-0.12442763894796371,-0.2026664912700653,0.2657943367958069,-0.1579737514257431,0.2192874252796173,695.34521484375,702.4247436523438,707.04443359375,711.453857421875,692.70361328125,707.7789306640625,694.0941162109375,703.6320190429688,705.9127197265625,712.5593872070312,693.8089599609375,706.7379150390625
9096,1573744343.290582,0.19518503546714783,-0.12444151937961578,-0.20654213428497314,0.26934975385665894,-0.15774822235107422,0.21910175681114197,695.3026123046875,702.171142578125,706.6444091796875,711.898681640625,692.2075805664062,707.9566040039062,694.0462036132812,703.384521484375,705.516357421875,712.9967651367188,693.3150024414062,706.9166870117188
9097,1573744343.2997932,0.19516120851039886,-0.1243925392627716,-0.20976097881793976,0.27232882380485535,-0.15784108638763428,0.2190599888563156,695.2418212890625,702.0565795898438,706.5693359375,712.105224609375,692.0137939453125,707.9993286132812,693.9852905273438,703.2704467773438,705.44482421875,713.1985473632812,693.1192016601562,706.96240234375
9098,1573744343.3122609,0.19532659649848938,-0.12443120032548904,-0.21374788880348206,0.2757492959499359,-0.1579122394323349,0.2187531739473343,694.9957885742188,701.9104614257812,706.18701171875,712.4472045898438,691.392333984375,708.2210083007812,693.7371215820312,703.1258544921875,705.071044921875,713.5289916992188,692.4926147460938,707.192626953125
9099,1573744343.320983,0.19559785723686218,-0.1245930939912796,-0.21421217918395996,0.2763051986694336,-0.15769316256046295,0.2185772806406021,694.9085083007812,701.9151000976562,706.1837158203125,712.4002075195312,691.3059692382812,708.1864013671875,693.647705078125,703.1320190429688,705.0662231445312,713.483642578125,692.4070434570312,707.1575317382812
9100,1573744343.330938,0.19625943899154663,-0.1246584951877594,-0.2155977338552475,0.2776776850223541,-0.157318577170372,0.21823939681053162,694.656982421875,701.9873657226562,705.8692016601562,712.63720703125,690.7235107421875,708.5147094726562,693.3848266601562,703.2134399414062,704.750732421875,713.7190551757812,691.8272094726562,707.4873657226562
9101,1573744343.3416266,0.19715267419815063,-0.12475968152284622,-0.21819381415843964,0.2810463011264801,-0.1565564125776291,0.2180965095758438,694.3834838867188,701.9302368164062,705.9325561523438,712.4991455078125,690.4947509765625,708.3363647460938,693.0969848632812,703.1689453125,704.8007202148438,713.5948486328125,691.6094360351562,707.299072265625
9102,1573744343.3512936,0.19835221767425537,-0.12544743716716766,-0.21767830848693848,0.2804095447063446,-0.15561914443969727,0.21721883118152618,694.3426513671875,702.092041015625,705.5853271484375,712.8234252929688,689.9967651367188,708.7523803710938,693.04638671875,703.3390502929688,704.4541015625,713.9154663085938,691.1146850585938,707.7161254882812
9103,1573744343.3598661,0.1991247534751892,-0.1261705905199051,-0.2169467955827713,0.27973672747612,-0.15492437779903412,0.2165224850177765,694.3370361328125,702.2383422851562,705.6317749023438,712.7846069335938,689.958740234375,708.7817993164062,693.0393676757812,703.4859008789062,704.4996948242188,713.8778686523438,691.0767822265625,707.7457275390625
9104,1573744343.3683932,0.20033517479896545,-0.1272711306810379,-0.21640539169311523,0.27940866351127625,-0.15391568839550018,0.215404212474823,694.15478515625,702.5922241210938,705.852783203125,712.5972900390625,689.8734741210938,708.8146362304688,692.8534545898438,703.8403930664062,704.7177734375,713.6952514648438,690.98974609375,707.7807006835938
9105,1573744343.3823857,0.20231522619724274,-0.12872272729873657,-0.21603786945343018,0.2792239189147949,-0.15246431529521942,0.21365012228488922,693.7472534179688,703.3379516601562,706.0260620117188,712.5916137695312,689.3807373046875,709.3018798828125,692.4329223632812,704.59228515625,704.8880004882812,713.6932983398438,690.493896484375,708.2752685546875
9106,1573744343.3909485,0.20378972589969635,-0.1294844150543213,-0.216189444065094,0.2795899212360382,-0.15137077867984772,0.2126084566116333,693.400146484375,703.6719970703125,705.8685913085938,712.6604614257812,688.7892456054688,709.6500854492188,692.0712280273438,704.9365234375,704.7261962890625,713.7651977539062,689.9053344726562,708.6248168945312
9107,1573744343.400499,0.20628048479557037,-0.1314104050397873,-0.21310602128505707,0.27735137939453125,-0.14907044172286987,0.21073061227798462,693.2332153320312,704.2066650390625,706.1802368164062,712.2615966796875,688.7549438476562,709.617919921875,691.8917846679688,705.4791870117188,705.0244750976562,713.3826904296875,689.878662109375,708.5856323242188
9108,1573744343.4103618,0.2083386480808258,-0.13271170854568481,-0.21171602606773376,0.27616503834724426,-0.14744240045547485,0.20910358428955078,692.8218994140625,704.685791015625,705.9695434570312,712.2586669921875,688.049560546875,710.0448608398438,691.4642333984375,705.96875,704.8097534179688,713.382568359375,689.1758422851562,709.0152587890625
9109,1573744343.4206862,0.21024571359157562,-0.1344294548034668,-0.2087177187204361,0.27355363965034485,-0.14558596909046173,0.2074497789144516,692.8766479492188,705.1097412109375,706.2048950195312,712.06689453125,688.138671875,710.0806274414062,691.5140380859375,706.3953247070312,705.0391235351562,713.1986083984375,689.2686157226562,709.0474243164062
